method,split,family,density,outcome,manifest_episode_count,valid_episode_count,excluded_episode_count,scenario_count,seed_count,outcome_count,outcome_rate,rate_denominator,episode_duration_s_mean,navigation_time_s_mean,spl_mean,path_length_m_mean,min_human_distance_m_mean,personal_space_violation_ratio_mean,discomfort_time_s_mean,emergency_stop_count_mean,recovery_trigger_count_mean,recovery_success_rate_mean,recovery_duration_s_mean,intervention_ratio_mean,mean_abs_angular_jerk_rad_s3_mean
pgrr,test,doorway_bottleneck,medium,PLANNER_FAILURE,5,5,0,5,5,2,0.4,valid_episodes,60.589349999999996,60.589349999999996,0.0,4.869064517448589,0.7212291807855624,0.654095517673869,39.04425,1.0,1.0,0.0,45.25469999999999,0.7469437449704327,0.11275925075663089
pgrr,test,doorway_bottleneck,medium,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,doorway_bottleneck,medium,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,group_blocking,high,GOAL_REACHED,5,5,0,5,5,5,1.0,valid_episodes,88.06518,88.06518,1.0,20.795870208740233,1.0300589131521565,0.06297207581816136,1.1188799999999985,0.0,0.0,,0.0,0.039956231767795045,3.754690004051551e-08
pgrr,test,group_blocking,high,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,group_blocking,high,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,group_blocking,high,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,group_blocking,high,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,group_blocking,high,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,group_blocking,low,GOAL_REACHED,5,5,0,5,5,5,1.0,valid_episodes,88.0452,88.0452,1.0,20.76660171779151,1.030105122088878,0.0592757185957174,1.3719600000000014,0.4,0.4,0.0,0.19979999999999903,0.023063374236049032,0.0009767005778104194
pgrr,test,group_blocking,low,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,group_blocking,low,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,group_blocking,low,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,group_blocking,low,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,group_blocking,low,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,group_blocking,medium,GOAL_REACHED,5,5,0,5,5,5,1.0,valid_episodes,88.10514,88.10514,1.0,20.776603906269873,1.0300552222539534,0.06559556250391806,1.2986999999999995,0.4,0.4,0.0,0.19979999999999903,0.0270760264507878,3.900517550229278e-08
pgrr,test,group_blocking,medium,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,group_blocking,medium,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,group_blocking,medium,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,group_blocking,medium,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,group_blocking,medium,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,head_on_corridor,high,GOAL_REACHED,5,5,0,5,5,5,1.0,valid_episodes,104.97492,104.97492,0.9419697548532717,22.321326753950018,0.7933919910814229,0.10184206484795992,7.712280000000004,2.4,2.0,1.0,16.52346,0.1943435337143376,0.4502625874411833
pgrr,test,head_on_corridor,high,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,head_on_corridor,high,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,head_on_corridor,high,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,head_on_corridor,high,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,head_on_corridor,high,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,head_on_corridor,low,GOAL_REACHED,5,5,0,5,5,5,1.0,valid_episodes,94.91832,94.91832,0.9887689232189831,21.224477263813736,0.8172225480037761,0.05229646249244966,3.71628,1.0,1.0,1.0,8.29836,0.13366835400059227,0.4391405174697704
pgrr,test,head_on_corridor,low,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,head_on_corridor,low,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,head_on_corridor,low,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,head_on_corridor,low,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,head_on_corridor,low,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,head_on_corridor,medium,GOAL_REACHED,5,5,0,5,5,5,1.0,valid_episodes,107.49906000000001,107.49906000000001,0.914264648004082,23.16768366681621,0.86710842556997,0.055689306886289,4.275719999999998,0.8,1.6,1.0,17.642339999999997,0.1753631266826036,0.4913848932055469
pgrr,test,head_on_corridor,medium,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,head_on_corridor,medium,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,head_on_corridor,medium,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,head_on_corridor,medium,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,head_on_corridor,medium,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,opposite_streams,high,GOAL_REACHED,5,5,0,5,5,5,1.0,valid_episodes,99.04751999999999,99.04751999999999,0.9551542695062547,22.007528219871155,0.9211945999761427,0.06532607365461766,3.336659999999996,1.0,2.4,0.7166666666666666,12.187800000000003,0.1456342771150588,0.3709071967916836
pgrr,test,opposite_streams,high,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,opposite_streams,high,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,opposite_streams,high,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,opposite_streams,high,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,opposite_streams,high,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,opposite_streams,low,GOAL_REACHED,5,5,0,5,5,5,1.0,valid_episodes,94.85838000000001,94.85838000000001,0.9790764374971583,21.415558612958566,1.0032055851636694,0.028358581085940304,0.6193799999999982,0.0,1.2,1.0,9.383939999999999,0.12004561549517612,0.22219176499931806
pgrr,test,opposite_streams,low,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,opposite_streams,low,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,opposite_streams,low,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,opposite_streams,low,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,opposite_streams,low,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,opposite_streams,medium,GOAL_REACHED,5,5,0,5,5,5,1.0,valid_episodes,95.7375,95.7375,0.9800436743655684,21.409171428102702,0.9048507390699058,0.07674338363490676,4.1625,1.4,2.6,0.6900000000000001,10.789199999999997,0.1494484571723615,0.29213272215240327
pgrr,test,opposite_streams,medium,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,opposite_streams,medium,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,opposite_streams,medium,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,opposite_streams,medium,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,opposite_streams,medium,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,overtaking,high,GOAL_REACHED,5,5,0,5,5,5,1.0,valid_episodes,147.80537999999999,147.80537999999999,0.7097850107671617,30.455388925783005,1.0321443566064012,0.15221082202826372,0.0,0.0,7.4,1.0,40.01328000000001,0.28036016085945537,0.0012963279295246156
pgrr,test,overtaking,high,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,overtaking,high,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,overtaking,high,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,overtaking,high,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,overtaking,high,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,overtaking,low,GOAL_REACHED,5,5,0,5,5,5,1.0,valid_episodes,95.66423999999999,95.66423999999999,1.0,20.77982154456677,0.96003365020697,0.21395643053555066,15.084900000000001,6.0,6.0,0.0,9.197460000000007,0.10583316084592602,4.167896063576467e-08
pgrr,test,overtaking,low,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,overtaking,low,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,overtaking,low,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,overtaking,low,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,overtaking,low,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,overtaking,medium,GOAL_REACHED,5,5,0,5,5,5,1.0,valid_episodes,127.55897999999999,127.55897999999999,0.8313169076519188,26.59507377219729,0.9333074766116912,0.23648913650459197,13.466520000000003,8.0,11.2,0.5294117647058824,27.698939999999993,0.20405543703022863,0.09899438851160944
pgrr,test,overtaking,medium,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,overtaking,medium,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,overtaking,medium,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,overtaking,medium,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,overtaking,medium,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,temporary_blockage,high,GOAL_REACHED,5,5,0,5,5,3,0.6,valid_episodes,113.553,113.553,0.8185099260800669,21.001295233611245,0.8483079744043903,0.3647968323629765,26.584500000000002,10.0,5.0,0.6851851851851851,38.772299999999994,0.33667519744936975,0.5920505263537548
pgrr,test,temporary_blockage,high,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,temporary_blockage,high,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,temporary_blockage,high,PLANNER_FAILURE,5,5,0,5,5,2,0.4,valid_episodes,110.10645,110.10645,0.0,13.704532486927434,0.7967874185308057,0.6113125319514541,41.9247,12.0,6.0,0.4444444444444444,70.27965000000002,0.6456305049399482,0.7411199798143935
pgrr,test,temporary_blockage,high,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,temporary_blockage,high,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,temporary_blockage,low,GOAL_REACHED,5,5,0,5,5,4,0.8,valid_episodes,90.00990000000002,90.00990000000002,0.8879286146863357,19.316704563669013,1.1644769107483037,0.02665549968596797,0.0,0.75,1.25,1.0,13.727925000000003,0.15504781359313416,0.5330815305266674
pgrr,test,temporary_blockage,low,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,temporary_blockage,low,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,temporary_blockage,low,PLANNER_FAILURE,5,5,0,5,5,1,0.2,valid_episodes,107.5257,107.5257,0.0,11.529181151690173,1.1288317909721735,0.009290802105915166,0.0,3.0,4.0,0.75,61.97130000000001,0.5800557448126357,0.30820848478041196
pgrr,test,temporary_blockage,low,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,temporary_blockage,low,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,temporary_blockage,medium,GOAL_REACHED,5,5,0,5,5,3,0.6,valid_episodes,81.00779999999999,81.00779999999999,0.9474815381343359,17.97184577160966,0.9133903257066437,0.12842091023826072,4.728600000000003,2.0,2.0,0.6,7.670100000000001,0.10811419593195586,0.3885297417199702
pgrr,test,temporary_blockage,medium,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
pgrr,test,temporary_blockage,medium,TIMEOUT,5,5,0,5,5,1,0.2,valid_episodes,239.9598,239.9598,0.0,16.520056842578285,0.7819966028365515,0.7696364140993616,146.8863,11.0,9.0,0.6666666666666666,192.4407,0.8055786844296419,0.41477113058856374
pgrr,test,temporary_blockage,medium,PLANNER_FAILURE,5,5,0,5,5,1,0.2,valid_episodes,109.72350000000002,109.72350000000002,0.0,12.602774005051671,0.7773035816194417,0.6582701062215479,66.43350000000002,13.0,6.0,0.3333333333333333,70.79580000000004,0.6503793626707135,0.6189896316376554
pgrr,test,temporary_blockage,medium,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
pgrr,test,temporary_blockage,medium,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,blind_corner,high,GOAL_REACHED,5,5,0,5,5,1,0.2,valid_episodes,88.0452,88.0452,0.9573398346904467,20.818463102978562,0.7513301774383621,0.13237518910741303,5.760899999999992,0.0,0.0,,0.0,0.0484114977307108,0.9048726931306857
standard,test,blind_corner,high,COLLISION,5,5,0,5,5,4,0.8,valid_episodes,55.81079999999999,55.81079999999999,0.0,13.323469868515826,0.714466815817173,0.14254888092077705,4.145850000000003,0.0,0.0,,0.0,0.057995094940479455,0.9919322249655984
standard,test,blind_corner,high,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,blind_corner,high,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,blind_corner,high,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,blind_corner,high,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,blind_corner,low,GOAL_REACHED,5,5,0,5,5,1,0.2,valid_episodes,87.6456,87.6456,0.9571605166309118,20.822363312338705,1.1507314000330653,0.03191489361702124,0.0,0.0,0.0,,0.0,0.10220364741641291,1.0550693032630172
standard,test,blind_corner,low,COLLISION,5,5,0,5,5,4,0.8,valid_episodes,62.529075000000006,62.529075000000006,0.0,15.010145765575778,1.1711220800025606,0.031975922103751865,0.0,0.0,0.0,,0.0,0.03953355450158155,0.9361150607041762
standard,test,blind_corner,low,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,blind_corner,low,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,blind_corner,low,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,blind_corner,low,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,blind_corner,medium,GOAL_REACHED,5,5,0,5,5,2,0.4,valid_episodes,87.92865,87.92865,0.9570101923602224,20.812975472142455,0.8585283437057508,0.08334538305046624,4.312350000000002,0.0,0.0,,0.0,0.022553627696447122,0.9074042346856165
standard,test,blind_corner,medium,COLLISION,5,5,0,5,5,3,0.6,valid_episodes,63.85830000000001,63.85830000000001,0.0,15.28398767151827,2.886384099171251,0.04066736183524502,1.598399999999998,0.0,0.0,,0.0,0.03343038613584354,0.9764236916278645
standard,test,blind_corner,medium,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,blind_corner,medium,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,blind_corner,medium,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,blind_corner,medium,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,crossing_flow,high,GOAL_REACHED,5,5,0,5,5,3,0.6,valid_episodes,91.5195,91.5195,0.979935523811707,21.362388889958755,0.9735733576403139,0.05209329836576737,1.609500000000003,0.0,0.0,,0.0,0.03721864934157786,0.4600316744674678
standard,test,crossing_flow,high,COLLISION,5,5,0,5,5,2,0.4,valid_episodes,27.772199999999998,27.772199999999998,0.0,6.578714167398028,0.7001032054309773,0.09053274004212467,1.914749999999998,0.0,0.0,,0.0,0.05517752010984024,0.00522276947123037
standard,test,crossing_flow,high,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,crossing_flow,high,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,crossing_flow,high,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,crossing_flow,high,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,crossing_flow,low,GOAL_REACHED,5,5,0,5,5,5,1.0,valid_episodes,93.46644,93.46644,0.9585725266522325,22.011718866252856,0.8078529440618718,0.08243724247416358,4.935060000000003,0.0,0.0,,0.0,0.042927047187310476,0.14782893090494365
standard,test,crossing_flow,low,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,crossing_flow,low,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,crossing_flow,low,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,crossing_flow,low,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,crossing_flow,low,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,crossing_flow,medium,GOAL_REACHED,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,crossing_flow,medium,COLLISION,5,5,0,5,5,5,1.0,valid_episodes,26.36694,26.36694,0.0,6.243982734744947,0.6900787420522618,0.08162371995554171,1.3186800000000005,0.0,0.0,,0.0,0.04272639114009789,0.16293770039614378
standard,test,crossing_flow,medium,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,crossing_flow,medium,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,crossing_flow,medium,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,crossing_flow,medium,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,doorway_bottleneck,high,GOAL_REACHED,5,5,0,5,5,5,1.0,valid_episodes,71.70822000000001,71.70822000000001,1.0,16.85487086133984,0.8220665091894347,0.14898579982507051,8.10522,0.0,0.0,,0.0,0.03734499054087415,3.6119509109078495e-08
standard,test,doorway_bottleneck,high,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,doorway_bottleneck,high,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,doorway_bottleneck,high,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,doorway_bottleneck,high,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,doorway_bottleneck,high,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,doorway_bottleneck,low,GOAL_REACHED,5,5,0,5,5,3,0.6,valid_episodes,71.58390000000001,71.58390000000001,1.0,16.818421681722004,0.7910375185038264,0.05133233018873947,2.6973000000000007,0.0,0.0,,0.0,0.0368428520399403,3.685184478693502e-08
standard,test,doorway_bottleneck,low,COLLISION,5,5,0,5,5,2,0.4,valid_episodes,19.8468,19.8468,0.0,4.6639275639461095,0.7090657912976424,0.10533034619774286,1.6983000000000033,0.0,0.0,,0.0,0.0,0.03504048319686634
standard,test,doorway_bottleneck,low,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,doorway_bottleneck,low,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,doorway_bottleneck,low,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,doorway_bottleneck,low,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,doorway_bottleneck,medium,GOAL_REACHED,5,5,0,5,5,4,0.8,valid_episodes,72.44415000000001,72.44415000000001,0.9997929565436487,16.924909882539026,0.7518024334971366,0.08697613313874866,5.111549999999999,0.0,0.0,,0.0,0.020144963840256273,0.19015598606343695
standard,test,doorway_bottleneck,medium,COLLISION,5,5,0,5,5,1,0.2,valid_episodes,20.346300000000003,20.346300000000003,0.0,4.733068466186523,0.706870089683345,0.08837970540098206,1.3986000000000018,0.0,0.0,,0.0,0.05891980360065458,4.9808244066464263e-08
standard,test,doorway_bottleneck,medium,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,doorway_bottleneck,medium,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,doorway_bottleneck,medium,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,doorway_bottleneck,medium,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,group_blocking,high,GOAL_REACHED,5,5,0,5,5,5,1.0,valid_episodes,88.6779,88.6779,1.0,20.84700269827775,1.0300767658035177,0.06236670039250913,1.1188799999999985,0.0,0.0,,0.0,0.039698747661760736,3.769349332545359e-08
standard,test,group_blocking,high,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,group_blocking,high,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,group_blocking,high,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,group_blocking,high,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,group_blocking,high,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,group_blocking,low,GOAL_REACHED,5,5,0,5,5,5,1.0,valid_episodes,88.73118,88.73118,1.0,20.878768599873858,1.0301257566762296,0.055572446278888674,1.1188800000000014,0.0,0.0,,0.0,0.009002600059173449,3.574326148144433e-08
standard,test,group_blocking,low,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,group_blocking,low,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,group_blocking,low,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,group_blocking,low,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,group_blocking,low,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,group_blocking,medium,GOAL_REACHED,5,5,0,5,5,5,1.0,valid_episodes,88.91766,88.91766,1.0,20.894061318540103,1.0300626637259265,0.0629854695976074,1.1188800000000014,0.0,0.0,,0.0,0.028163204099314287,0.0028922831615003763
standard,test,group_blocking,medium,COLLISION,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,group_blocking,medium,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,group_blocking,medium,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,group_blocking,medium,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,group_blocking,medium,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,head_on_corridor,high,GOAL_REACHED,5,5,0,5,5,1,0.2,valid_episodes,88.8777,88.8777,1.0,20.86702537536621,0.7500013931573989,0.10715623829149495,7.559099999999994,0.0,0.0,,0.0,0.003746721618583641,3.714017316782795e-08
standard,test,head_on_corridor,high,COLLISION,5,5,0,5,5,4,0.8,valid_episodes,23.160149999999998,23.160149999999998,0.0,5.463098322831571,0.7048807671809169,0.08222140070728066,1.5484500000000008,0.0,0.0,,0.0,0.05168501221335094,0.021667599481929
standard,test,head_on_corridor,high,TIMEOUT,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,head_on_corridor,high,PLANNER_FAILURE,5,5,0,5,5,0,0.0,valid_episodes,,,,,,,,,,,,,
standard,test,head_on_corridor,high,SIMULATOR_FAILURE,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,head_on_corridor,high,INVALID_RESET,5,5,0,5,5,0,0.0,manifest_episodes,,,,,,,,,,,,,
standard,test,head_on_corridor,low,GOAL_REACHED,5,5,0,5,5,3,0.6,valid_episodes,89.28839999999998,89.28839999999998,1.0,20.89950579900751,0.8004446552813088,0.03716085834335132,2.5307999999999993,0.0,0.0,,0.0,0.0384207734922971,0.08907420167596086
